File Version,BWSpec4.11_1
442,507.30,19712.05,-19712.05,0.0000,4097.0000,701.0000,701.0000,17.1101,0.7667,0.0000,1.0000,1.0000E+00,1.0000E+00,
443,507.72,19695.99,-19695.99,0.0000,4219.0000,611.0000,611.0000,14.4821,0.8392,0.0000,1.0000,1.0000E+00,1.0000E+00,
444,508.13,19679.96,-19679.96,0.0000,4055.0000,655.0000,655.0000,16.1529,0.7917,0.0000,1.0000,1.0000E+00,1.0000E+00,
445,508.54,19663.96,-19663.96,0.0000,4207.0000,571.0000,571.0000,13.5726,0.8673,0.0000,1.0000,1.0000E+00,1.0000E+00,
446,508.96,19647.98,-19647.98,0.0000,4157.0000,691.0000,691.0000,16.6226,0.7793,0.0000,1.0000,1.0000E+00,1.0000E+00,
447,509.37,19632.04,-19632.04,0.0000,4337.0000,611.0000,611.0000,14.0881,0.8511,0.0000,1.0000,1.0000E+00,1.0000E+00,
448,509.78,19616.12,-19616.12,0.0000,4363.0000,617.0000,617.0000,14.1416,0.8495,0.0000,1.0000,1.0000E+00,1.0000E+00,
449,510.20,19600.23,-19600.23,0.0000,4173.0000,523.0000,523.0000,12.5329,0.9019,0.0000,1.0000,1.0000E+00,1.0000E+00,
450,510.61,19584.37,-19584.37,0.0000,4463.0000,537.0000,537.0000,12.0323,0.9197,0.0000,1.0000,1.0000E+00,1.0000E+00,
451,511.02,19568.54,-19568.54,0.0000,4451.0000,529.0000,529.0000,11.8850,0.9250,0.0000,1.0000,1.0000E+00,1.0000E+00,
452,511.44,19552.74,-19552.74,0.0000,4339.0000,517.0000,517.0000,11.9152,0.9239,0.0000,1.0000,1.0000E+00,1.0000E+00,
453,511.85,19536.96,-19536.96,0.0000,4329.0000,475.0000,475.0000,10.9725,0.9597,0.0000,1.0000,1.0000E+00,1.0000E+00,
454,512.26,19521.21,-19521.21,0.0000,4409.0000,453.0000,453.0000,10.2744,0.9882,0.0000,1.0000,1.0000E+00,1.0000E+00,
455,512.68,19505.49,-19505.49,0.0000,4471.0000,497.0000,497.0000,11.1161,0.9540,0.0000,1.0000,1.0000E+00,1.0000E+00,
456,513.09,19489.80,-19489.80,0.0000,4537.0000,433.0000,433.0000,9.5438,1.0203,0.0000,1.0000,1.0000E+00,1.0000E+00,
457,513.50,19474.14,-19474.14,0.0000,4437.0000,547.0000,547.0000,12.3281,0.9091,0.0000,1.0000,1.0000E+00,1.0000E+00,
458,513.91,19458.50,-19458.50,0.0000,4533.0000,585.0000,585.0000,12.9054,0.8892,0.0000,1.0000,1.0000E+00,1.0000E+00,
459,514.33,19442.89,-19442.89,0.0000,4557.0000,601.0000,601.0000,13.1885,0.8798,0.0000,1.0000,1.0000E+00,1.0000E+00,
460,514.74,19427.31,-19427.31,0.0000,4541.0000,561.0000,561.0000,12.3541,0.9082,0.0000,1.0000,1.0000E+00,1.0000E+00,
461,515.15,19411.76,-19411.76,0.0000,4741.0000,735.0000,735.0000,15.5031,0.8096,0.0000,1.0000,1.0000E+00,1.0000E+00,
462,515.56,19396.23,-19396.23,0.0000,4619.0000,657.0000,657.0000,14.2239,0.8470,0.0000,1.0000,1.0000E+00,1.0000E+00,
463,515.98,19380.74,-19380.74,0.0000,4641.0000,693.0000,693.0000,14.9321,0.8259,0.0000,1.0000,1.0000E+00,1.0000E+00,
464,516.39,19365.26,-19365.26,0.0000,4495.0000,677.0000,677.0000,15.0612,0.8221,0.0000,1.0000,1.0000E+00,1.0000E+00,
465,516.80,19349.82,-19349.82,0.0000,4769.0000,655.0000,655.0000,13.7345,0.8622,0.0000,1.0000,1.0000E+00,1.0000E+00,
466,517.21,19334.40,-19334.40,0.0000,4743.0000,779.0000,779.0000,16.4242,0.7845,0.0000,1.0000,1.0000E+00,1.0000E+00,
467,517.62,19319.02,-19319.02,0.0000,4651.0000,693.0000,693.0000,14.9000,0.8268,0.0000,1.0000,1.0000E+00,1.0000E+00,
468,518.04,19303.65,-19303.65,0.0000,4747.0000,749.0000,749.0000,15.7784,0.8019,0.0000,1.0000,1.0000E+00,1.0000E+00,
469,518.45,19288.32,-19288.32,0.0000,4649.0000,857.0000,857.0000,18.4341,0.7344,0.0000,1.0000,1.0000E+00,1.0000E+00,
470,518.86,19273.01,-19273.01,0.0000,4771.0000,921.0000,921.0000,19.3041,0.7143,0.0000,1.0000,1.0000E+00,1.0000E+00,
471,519.27,19257.73,-19257.73,0.0000,4793.0000,847.0000,847.0000,17.6716,0.7527,0.0000,1.0000,1.0000E+00,1.0000E+00,
472,519.68,19242.47,-19242.47,0.0000,4751.0000,927.0000,927.0000,19.5117,0.7097,0.0000,1.0000,1.0000E+00,1.0000E+00,
473,520.10,19227.25,-19227.25,0.0000,4711.0000,867.0000,867.0000,18.4037,0.7351,0.0000,1.0000,1.0000E+00,1.0000E+00,
474,520.51,19212.04,-19212.04,0.0000,4803.0000,957.0000,957.0000,19.9250,0.7006,0.0000,1.0000,1.0000E+00,1.0000E+00,
475,520.92,19196.87,-19196.87,0.0000,4611.0000,795.0000,795.0000,17.2414,0.7634,0.0000,1.0000,1.0000E+00,1.0000E+00,
476,521.33,19181.72,-19181.72,0.0000,4671.0000,889.0000,889.0000,19.0323,0.7205,0.0000,1.0000,1.0000E+00,1.0000E+00,
477,521.74,19166.60,-19166.60,0.0000,4655.0000,843.0000,843.0000,18.1096,0.7421,0.0000,1.0000,1.0000E+00,1.0000E+00,
478,522.15,19151.50,-19151.50,0.0000,4735.0000,857.0000,857.0000,18.0993,0.7423,0.0000,1.0000,1.0000E+00,1.0000E+00,
479,522.56,19136.43,-19136.43,0.0000,4847.0000,991.0000,991.0000,20.4456,0.6894,0.0000,1.0000,1.0000E+00,1.0000E+00,
480,522.97,19121.39,-19121.39,0.0000,4753.0000,881.0000,881.0000,18.5357,0.7320,0.0000,1.0000,1.0000E+00,1.0000E+00,
481,523.39,19106.38,-19106.38,0.0000,4695.0000,843.0000,843.0000,17.9553,0.7458,0.0000,1.0000,1.0000E+00,1.0000E+00,
482,523.80,19091.38,-19091.38,0.0000,4745.0000,873.0000,873.0000,18.3983,0.7352,0.0000,1.0000,1.0000E+00,1.0000E+00,
483,524.21,19076.42,-19076.42,0.0000,4733.0000,905.0000,905.0000,19.1211,0.7185,0.0000,1.0000,1.0000E+00,1.0000E+00,
484,524.62,19061.48,-19061.48,0.0000,4715.0000,939.0000,939.0000,19.9152,0.7008,0.0000,1.0000,1.0000E+00,1.0000E+00,
485,525.03,19046.57,-19046.57,0.0000,4643.0000,909.0000,909.0000,19.5779,0.7082,0.0000,1.0000,1.0000E+00,1.0000E+00,
486,525.44,19031.68,-19031.68,0.0000,4875.0000,1029.0000,1029.0000,21.1077,0.6756,0.0000,1.0000,1.0000E+00,1.0000E+00,
487,525.85,19016.82,-19016.82,0.0000,4743.0000,907.0000,907.0000,19.1229,0.7184,0.0000,1.0000,1.0000E+00,1.0000E+00,
488,526.26,19001.99,-19001.99,0.0000,4865.0000,927.0000,927.0000,19.0545,0.7200,0.0000,1.0000,1.0000E+00,1.0000E+00,
489,526.67,18987.18,-18987.18,0.0000,4847.0000,961.0000,961.0000,19.8267,0.7027,0.0000,1.0000,1.0000E+00,1.0000E+00,
490,527.08,18972.39,-18972.39,0.0000,4891.0000,903.0000,903.0000,18.4625,0.7337,0.0000,1.0000,1.0000E+00,1.0000E+00,
491,527.49,18957.63,-18957.63,0.0000,4717.0000,879.0000,879.0000,18.6347,0.7297,0.0000,1.0000,1.0000E+00,1.0000E+00,
492,527.90,18942.90,-18942.90,0.0000,4815.0000,925.0000,925.0000,19.2108,0.7165,0.0000,1.0000,1.0000E+00,1.0000E+00,
493,528.31,18928.19,-18928.19,0.0000,4851.0000,877.0000,877.0000,18.0787,0.7428,0.0000,1.0000,1.0000E+00,1.0000E+00,
494,528.72,18913.51,-18913.51,0.0000,4755.0000,781.0000,781.0000,16.4248,0.7845,0.0000,1.0000,1.0000E+00,1.0000E+00,
495,529.13,18898.85,-18898.85,0.0000,4779.0000,777.0000,777.0000,16.2586,0.7889,0.0000,1.0000,1.0000E+00,1.0000E+00,
496,529.54,18884.22,-18884.22,0.0000,4743.0000,745.0000,745.0000,15.7074,0.8039,0.0000,1.0000,1.0000E+00,1.0000E+00,
497,529.95,18869.61,-18869.61,0.0000,4873.0000,849.0000,849.0000,17.4225,0.7589,0.0000,1.0000,1.0000E+00,1.0000E+00,
498,530.36,18855.03,-18855.03,0.0000,4717.0000,767.0000,767.0000,16.2603,0.7889,0.0000,1.0000,1.0000E+00,1.0000E+00,
499,530.77,18840.47,-18840.47,0.0000,4795.0000,801.0000,801.0000,16.7049,0.7772,0.0000,1.0000,1.0000E+00,1.0000E+00,
500,531.18,18825.94,-18825.94,0.0000,4703.0000,991.0000,991.0000,21.0717,0.6763,0.0000,1.0000,1.0000E+00,1.0000E+00,
501,531.59,18811.43,-18811.43,0.0000,5047.0000,983.0000,983.0000,19.4769,0.7105,0.0000,1.0000,1.0000E+00,1.0000E+00,
502,532.00,18796.95,-18796.95,0.0000,4897.0000,1057.0000,1057.0000,21.5846,0.6659,0.0000,1.0000,1.0000E+00,1.0000E+00,
503,532.41,18782.49,-18782.49,0.0000,4843.0000,947.0000,947.0000,19.5540,0.7088,0.0000,1.0000,1.0000E+00,1.0000E+00,
504,532.82,18768.06,-18768.06,0.0000,5053.0000,985.0000,985.0000,19.4934,0.7101,0.0000,1.0000,1.0000E+00,1.0000E+00,
505,533.23,18753.65,-18753.65,0.0000,4913.0000,1057.0000,1057.0000,21.5143,0.6673,0.0000,1.0000,1.0000E+00,1.0000E+00,
506,533.64,18739.27,-18739.27,0.0000,5001.0000,1105.0000,1105.0000,22.0956,0.6557,0.0000,1.0000,1.0000E+00,1.0000E+00,
507,534.05,18724.91,-18724.91,0.0000,4961.0000,1071.0000,1071.0000,21.5884,0.6658,0.0000,1.0000,1.0000E+00,1.0000E+00,
508,534.46,18710.57,-18710.57,0.0000,4951.0000,1175.0000,1175.0000,23.7326,0.6247,0.0000,1.0000,1.0000E+00,1.0000E+00,
509,534.87,18696.26,-18696.26,0.0000,5001.0000,1161.0000,1161.0000,23.2154,0.6342,0.0000,1.0000,1.0000E+00,1.0000E+00,
510,535.28,18681.98,-18681.98,0.0000,5073.0000,1217.0000,1217.0000,23.9897,0.6200,0.0000,1.0000,1.0000E+00,1.0000E+00,
511,535.68,18667.72,-18667.72,0.0000,5081.0000,1257.0000,1257.0000,24.7392,0.6066,0.0000,1.0000,1.0000E+00,1.0000E+00,
512,536.09,18653.48,-18653.48,0.0000,5031.0000,1269.0000,1269.0000,25.2236,0.5982,0.0000,1.0000,1.0000E+00,1.0000E+00,
513,536.50,18639.26,-18639.26,0.0000,5117.0000,1277.0000,1277.0000,24.9560,0.6028,0.0000,1.0000,1.0000E+00,1.0000E+00,
514,536.91,18625.07,-18625.07,0.0000,5153.0000,1231.0000,1231.0000,23.8890,0.6218,0.0000,1.0000,1.0000E+00,1.0000E+00,
515,537.32,18610.91,-18610.91,0.0000,5113.0000,1233.0000,1233.0000,24.1150,0.6177,0.0000,1.0000,1.0000E+00,1.0000E+00,
516,537.73,18596.77,-18596.77,0.0000,5053.0000,1285.0000,1285.0000,25.4304,0.5946,0.0000,1.0000,1.0000E+00,1.0000E+00,
517,538.14,18582.65,-18582.65,0.0000,5153.0000,1273.0000,1273.0000,24.7041,0.6072,0.0000,1.0000,1.0000E+00,1.0000E+00,
518,538.54,18568.55,-18568.55,0.0000,5113.0000,1327.0000,1327.0000,25.9535,0.5858,0.0000,1.0000,1.0000E+00,1.0000E+00,
519,538.95,18554.48,-18554.48,0.0000,5135.0000,1339.0000,1339.0000,26.0759,0.5838,0.0000,1.0000,1.0000E+00,1.0000E+00,
520,539.36,18540.44,-18540.44,0.0000,5313.0000,1301.0000,1301.0000,24.4871,0.6111,0.0000,1.0000,1.0000E+00,1.0000E+00,
521,539.77,18526.41,-18526.41,0.0000,5159.0000,1335.0000,1335.0000,25.8771,0.5871,0.0000,1.0000,1.0000E+00,1.0000E+00,
522,540.18,18512.42,-18512.42,0.0000,5297.0000,1261.0000,1261.0000,23.8059,0.6233,0.0000,1.0000,1.0000E+00,1.0000E+00,
523,540.59,18498.44,-18498.44,0.0000,5321.0000,1347.0000,1347.0000,25.3148,0.5966,0.0000,1.0000,1.0000E+00,1.0000E+00,
524,540.99,18484.49,-18484.49,0.0000,5429.0000,1431.0000,1431.0000,26.3584,0.5791,0.0000,1.0000,1.0000E+00,1.0000E+00,
525,541.40,18470.56,-18470.56,0.0000,5467.0000,1341.0000,1341.0000,24.5290,0.6103,0.0000,1.0000,1.0000E+00,1.0000E+00,
526,541.81,18456.65,-18456.65,0.0000,5365.0000,1403.0000,1403.0000,26.1510,0.5825,0.0000,1.0000,1.0000E+00,1.0000E+00,
527,542.22,18442.77,-18442.77,0.0000,5365.0000,1469.0000,1469.0000,27.3812,0.5625,0.0000,1.0000,1.0000E+00,1.0000E+00,
528,542.63,18428.91,-18428.91,0.0000,5389.0000,1501.0000,1501.0000,27.8530,0.5551,0.0000,1.0000,1.0000E+00,1.0000E+00,
529,543.03,18415.08,-18415.08,0.0000,5329.0000,1425.0000,1425.0000,26.7405,0.5728,0.0000,1.0000,1.0000E+00,1.0000E+00,
530,543.44,18401.26,-18401.26,0.0000,5391.0000,1455.0000,1455.0000,26.9894,0.5688,0.0000,1.0000,1.0000E+00,1.0000E+00,
531,543.85,18387.47,-18387.47,0.0000,5443.0000,1491.0000,1491.0000,27.3930,0.5624,0.0000,1.0000,1.0000E+00,1.0000E+00,
532,544.26,18373.71,-18373.71,0.0000,5269.0000,1423.0000,1423.0000,27.0070,0.5685,0.0000,1.0000,1.0000E+00,1.0000E+00,
533,544.66,18359.96,-18359.96,0.0000,5459.0000,1511.0000,1511.0000,27.6791,0.5578,0.0000,1.0000,1.0000E+00,1.0000E+00,
534,545.07,18346.24,-18346.24,0.0000,5485.0000,1537.0000,1537.0000,28.0219,0.5525,0.0000,1.0000,1.0000E+00,1.0000E+00,
535,545.48,18332.54,-18332.54,0.0000,5465.0000,1531.0000,1531.0000,28.0146,0.5526,0.0000,1.0000,1.0000E+00,1.0000E+00,
536,545.89,18318.87,-18318.87,0.0000,5643.0000,1631.0000,1631.0000,28.9031,0.5391,0.0000,1.0000,1.0000E+00,1.0000E+00,
537,546.29,18305.22,-18305.22,0.0000,5525.0000,1579.0000,1579.0000,28.5792,0.5440,0.0000,1.0000,1.0000E+00,1.0000E+00,
538,546.70,18291.59,-18291.59,0.0000,5571.0000,1509.0000,1509.0000,27.0867,0.5672,0.0000,1.0000,1.0000E+00,1.0000E+00,
539,547.11,18277.98,-18277.98,0.0000,5561.0000,1535.0000,1535.0000,27.6029,0.5590,0.0000,1.0000,1.0000E+00,1.0000E+00,
540,547.51,18264.39,-18264.39,0.0000,5611.0000,1541.0000,1541.0000,27.4639,0.5612,0.0000,1.0000,1.0000E+00,1.0000E+00,
541,547.92,18250.83,-18250.83,0.0000,5545.0000,1583.0000,1583.0000,28.5482,0.5444,0.0000,1.0000,1.0000E+00,1.0000E+00,
542,548.33,18237.29,-18237.29,0.0000,5557.0000,1643.0000,1643.0000,29.5663,0.5292,0.0000,1.0000,1.0000E+00,1.0000E+00,
543,548.73,18223.78,-18223.78,0.0000,5627.0000,1561.0000,1561.0000,27.7412,0.5569,0.0000,1.0000,1.0000E+00,1.0000E+00,
544,549.14,18210.28,-18210.28,0.0000,5733.0000,1595.0000,1595.0000,27.8214,0.5556,0.0000,1.0000,1.0000E+00,1.0000E+00,
545,549.55,18196.81,-18196.81,0.0000,5971.0000,1563.0000,1563.0000,26.1765,0.5821,0.0000,1.0000,1.0000E+00,1.0000E+00,
546,549.95,18183.36,-18183.36,0.0000,5849.0000,1677.0000,1677.0000,28.6716,0.5425,0.0000,1.0000,1.0000E+00,1.0000E+00,
547,550.36,18169.93,-18169.93,0.0000,5763.0000,1719.0000,1719.0000,29.8282,0.5254,0.0000,1.0000,1.0000E+00,1.0000E+00,
548,550.77,18156.52,-18156.52,0.0000,5955.0000,1711.0000,1711.0000,28.7322,0.5416,0.0000,1.0000,1.0000E+00,1.0000E+00,
549,551.17,18143.14,-18143.14,0.0000,5799.0000,1613.0000,1613.0000,27.8151,0.5557,0.0000,1.0000,1.0000E+00,1.0000E+00,
550,551.58,18129.78,-18129.78,0.0000,5793.0000,1625.0000,1625.0000,28.0511,0.5521,0.0000,1.0000,1.0000E+00,1.0000E+00,
551,551.98,18116.44,-18116.44,0.0000,5865.0000,1695.0000,1695.0000,28.9003,0.5391,0.0000,1.0000,1.0000E+00,1.0000E+00,
552,552.39,18103.12,-18103.12,0.0000,5777.0000,1761.0000,1761.0000,30.4829,0.5159,0.0000,1.0000,1.0000E+00,1.0000E+00,
553,552.80,18089.82,-18089.82,0.0000,5835.0000,1697.0000,1697.0000,29.0831,0.5364,0.0000,1.0000,1.0000E+00,1.0000E+00,
554,553.20,18076.55,-18076.55,0.0000,5671.0000,1633.0000,1633.0000,28.7956,0.5407,0.0000,1.0000,1.0000E+00,1.0000E+00,
555,553.61,18063.29,-18063.29,0.0000,5881.0000,1697.0000,1697.0000,28.8556,0.5398,0.0000,1.0000,1.0000E+00,1.0000E+00,
556,554.01,18050.06,-18050.06,0.0000,5955.0000,1757.0000,1757.0000,29.5046,0.5301,0.0000,1.0000,1.0000E+00,1.0000E+00,
557,554.42,18036.85,-18036.85,0.0000,6081.0000,1673.0000,1673.0000,27.5119,0.5605,0.0000,1.0000,1.0000E+00,1.0000E+00,
558,554.83,18023.67,-18023.67,0.0000,5971.0000,1681.0000,1681.0000,28.1527,0.5505,0.0000,1.0000,1.0000E+00,1.0000E+00,
559,555.23,18010.50,-18010.50,0.0000,6045.0000,1777.0000,1777.0000,29.3962,0.5317,0.0000,1.0000,1.0000E+00,1.0000E+00,
560,555.64,17997.36,-17997.36,0.0000,6133.0000,1741.0000,1741.0000,28.3874,0.5469,0.0000,1.0000,1.0000E+00,1.0000E+00,
561,556.04,17984.23,-17984.23,0.0000,6001.0000,1747.0000,1747.0000,29.1118,0.5359,0.0000,1.0000,1.0000E+00,1.0000E+00,
562,556.45,17971.13,-17971.13,0.0000,5997.0000,1693.0000,1693.0000,28.2308,0.5493,0.0000,1.0000,1.0000E+00,1.0000E+00,
563,556.85,17958.05,-17958.05,0.0000,5951.0000,1745.0000,1745.0000,29.3228,0.5328,0.0000,1.0000,1.0000E+00,1.0000E+00,
564,557.26,17944.99,-17944.99,0.0000,5893.0000,1843.0000,1843.0000,31.2744,0.5048,0.0000,1.0000,1.0000E+00,1.0000E+00,
565,557.66,17931.95,-17931.95,0.0000,5997.0000,1687.0000,1687.0000,28.1307,0.5508,0.0000,1.0000,1.0000E+00,1.0000E+00,
566,558.07,17918.94,-17918.94,0.0000,5827.0000,1767.0000,1767.0000,30.3244,0.5182,0.0000,1.0000,1.0000E+00,1.0000E+00,
567,558.47,17905.94,-17905.94,0.0000,5953.0000,1737.0000,1737.0000,29.1786,0.5349,0.0000,1.0000,1.0000E+00,1.0000E+00,
568,558.88,17892.96,-17892.96,0.0000,6001.0000,1761.0000,1761.0000,29.3451,0.5325,0.0000,1.0000,1.0000E+00,1.0000E+00,
569,559.28,17880.01,-17880.01,0.0000,5959.0000,1751.0000,1751.0000,29.3841,0.5319,0.0000,1.0000,1.0000E+00,1.0000E+00,
570,559.69,17867.08,-17867.08,0.0000,6079.0000,1871.0000,1871.0000,30.7781,0.5118,0.0000,1.0000,1.0000E+00,1.0000E+00,
571,560.09,17854.17,-17854.17,0.0000,6119.0000,1841.0000,1841.0000,30.0866,0.5216,0.0000,1.0000,1.0000E+00,1.0000E+00,
572,560.50,17841.28,-17841.28,0.0000,6203.0000,1723.0000,1723.0000,27.7769,0.5563,0.0000,1.0000,1.0000E+00,1.0000E+00,
573,560.90,17828.41,-17828.41,0.0000,5947.0000,1765.0000,1765.0000,29.6788,0.5276,0.0000,1.0000,1.0000E+00,1.0000E+00,
574,561.31,17815.56,-17815.56,0.0000,5981.0000,1835.0000,1835.0000,30.6805,0.5131,0.0000,1.0000,1.0000E+00,1.0000E+00,
575,561.71,17802.73,-17802.73,0.0000,6177.0000,1723.0000,1723.0000,27.8938,0.5545,0.0000,1.0000,1.0000E+00,1.0000E+00,
576,562.12,17789.92,-17789.92,0.0000,5971.0000,1755.0000,1755.0000,29.3921,0.5318,0.0000,1.0000,1.0000E+00,1.0000E+00,
577,562.52,17777.13,-17777.13,0.0000,6101.0000,1751.0000,1751.0000,28.7002,0.5421,0.0000,1.0000,1.0000E+00,1.0000E+00,
578,562.92,17764.37,-17764.37,0.0000,5961.0000,1773.0000,1773.0000,29.7433,0.5266,0.0000,1.0000,1.0000E+00,1.0000E+00,
579,563.33,17751.62,-17751.62,0.0000,6121.0000,1825.0000,1825.0000,29.8154,0.5256,0.0000,1.0000,1.0000E+00,1.0000E+00,
580,563.73,17738.89,-17738.89,0.0000,6041.0000,1843.0000,1843.0000,30.5082,0.5156,0.0000,1.0000,1.0000E+00,1.0000E+00,
581,564.14,17726.19,-17726.19,0.0000,5851.0000,1801.0000,1801.0000,30.7811,0.5117,0.0000,1.0000,1.0000E+00,1.0000E+00,
582,564.54,17713.50,-17713.50,0.0000,6109.0000,1845.0000,1845.0000,30.2013,0.5200,0.0000,1.0000,1.0000E+00,1.0000E+00,
583,564.94,17700.84,-17700.84,0.0000,5997.0000,1795.0000,1795.0000,29.9316,0.5239,0.0000,1.0000,1.0000E+00,1.0000E+00,
584,565.35,17688.19,-17688.19,0.0000,6141.0000,1911.0000,1911.0000,31.1187,0.5070,0.0000,1.0000,1.0000E+00,1.0000E+00,
585,565.75,17675.57,-17675.57,0.0000,6193.0000,1807.0000,1807.0000,29.1781,0.5349,0.0000,1.0000,1.0000E+00,1.0000E+00,
586,566.16,17662.97,-17662.97,0.0000,6029.0000,1891.0000,1891.0000,31.3651,0.5036,0.0000,1.0000,1.0000E+00,1.0000E+00,
587,566.56,17650.38,-17650.38,0.0000,6043.0000,1869.0000,1869.0000,30.9283,0.5096,0.0000,1.0000,1.0000E+00,1.0000E+00,
588,566.96,17637.82,-17637.82,0.0000,6049.0000,1779.0000,1779.0000,29.4098,0.5315,0.0000,1.0000,1.0000E+00,1.0000E+00,
589,567.37,17625.28,-17625.28,0.0000,6101.0000,1889.0000,1889.0000,30.9621,0.5092,0.0000,1.0000,1.0000E+00,1.0000E+00,
590,567.77,17612.75,-17612.75,0.0000,6149.0000,1873.0000,1873.0000,30.4602,0.5163,0.0000,1.0000,1.0000E+00,1.0000E+00,
591,568.17,17600.25,-17600.25,0.0000,6199.0000,1921.0000,1921.0000,30.9889,0.5088,0.0000,1.0000,1.0000E+00,1.0000E+00,
592,568.58,17587.77,-17587.77,0.0000,6205.0000,1855.0000,1855.0000,29.8952,0.5244,0.0000,1.0000,1.0000E+00,1.0000E+00,
593,568.98,17575.30,-17575.30,0.0000,6225.0000,1859.0000,1859.0000,29.8635,0.5249,0.0000,1.0000,1.0000E+00,1.0000E+00,
594,569.38,17562.86,-17562.86,0.0000,6251.0000,1787.0000,1787.0000,28.5874,0.5438,0.0000,1.0000,1.0000E+00,1.0000E+00,
595,569.79,17550.43,-17550.43,0.0000,6289.0000,1835.0000,1835.0000,29.1779,0.5349,0.0000,1.0000,1.0000E+00,1.0000E+00,
596,570.19,17538.03,-17538.03,0.0000,5955.0000,1955.0000,1955.0000,32.8296,0.4837,0.0000,1.0000,1.0000E+00,1.0000E+00,
597,570.59,17525.64,-17525.64,0.0000,6143.0000,1933.0000,1933.0000,31.4667,0.5021,0.0000,1.0000,1.0000E+00,1.0000E+00,
598,571.00,17513.28,-17513.28,0.0000,6121.0000,1913.0000,1913.0000,31.2531,0.5051,0.0000,1.0000,1.0000E+00,1.0000E+00,
599,571.40,17500.93,-17500.93,0.0000,6065.0000,1959.0000,1959.0000,32.3001,0.4908,0.0000,1.0000,1.0000E+00,1.0000E+00,
600,571.80,17488.61,-17488.61,0.0000,6083.0000,1933.0000,1933.0000,31.7771,0.4979,0.0000,1.0000,1.0000E+00,1.0000E+00,
601,572.20,17476.30,-17476.30,0.0000,6317.0000,2047.0000,2047.0000,32.4046,0.4894,0.0000,1.0000,1.0000E+00,1.0000E+00,
602,572.61,17464.01,-17464.01,0.0000,6245.0000,1869.0000,1869.0000,29.9279,0.5239,0.0000,1.0000,1.0000E+00,1.0000E+00,
603,573.01,17451.75,-17451.75,0.0000,6077.0000,1847.0000,1847.0000,30.3933,0.5172,0.0000,1.0000,1.0000E+00,1.0000E+00,
604,573.41,17439.50,-17439.50,0.0000,6149.0000,1867.0000,1867.0000,30.3627,0.5177,0.0000,1.0000,1.0000E+00,1.0000E+00,
605,573.81,17427.27,-17427.27,0.0000,6187.0000,1995.0000,1995.0000,32.2450,0.4915,0.0000,1.0000,1.0000E+00,1.0000E+00,
606,574.22,17415.06,-17415.06,0.0000,6153.0000,2017.0000,2017.0000,32.7808,0.4844,0.0000,1.0000,1.0000E+00,1.0000E+00,
607,574.62,17402.87,-17402.87,0.0000,6303.0000,2033.0000,2033.0000,32.2545,0.4914,0.0000,1.0000,1.0000E+00,1.0000E+00,
608,575.02,17390.70,-17390.70,0.0000,6067.0000,1939.0000,1939.0000,31.9598,0.4954,0.0000,1.0000,1.0000E+00,1.0000E+00,
609,575.42,17378.55,-17378.55,0.0000,5945.0000,2061.0000,2061.0000,34.6678,0.4601,0.0000,1.0000,1.0000E+00,1.0000E+00,
610,575.82,17366.41,-17366.41,0.0000,6055.0000,1985.0000,1985.0000,32.7828,0.4844,0.0000,1.0000,1.0000E+00,1.0000E+00,
611,576.23,17354.30,-17354.30,0.0000,6305.0000,1999.0000,1999.0000,31.7050,0.4989,0.0000,1.0000,1.0000E+00,1.0000E+00,
612,576.63,17342.20,-17342.20,0.0000,6247.0000,2065.0000,2065.0000,33.0559,0.4808,0.0000,1.0000,1.0000E+00,1.0000E+00,
613,577.03,17330.13,-17330.13,0.0000,6191.0000,2011.0000,2011.0000,32.4826,0.4883,0.0000,1.0000,1.0000E+00,1.0000E+00,
614,577.43,17318.07,-17318.07,0.0000,6085.0000,1971.0000,1971.0000,32.3911,0.4896,0.0000,1.0000,1.0000E+00,1.0000E+00,
615,577.83,17306.03,-17306.03,0.0000,6109.0000,2053.0000,2053.0000,33.6062,0.4736,0.0000,1.0000,1.0000E+00,1.0000E+00,
616,578.23,17294.01,-17294.01,0.0000,6023.0000,1983.0000,1983.0000,32.9238,0.4825,0.0000,1.0000,1.0000E+00,1.0000E+00,
617,578.64,17282.01,-17282.01,0.0000,6105.0000,1963.0000,1963.0000,32.1540,0.4928,0.0000,1.0000,1.0000E+00,1.0000E+00,
618,579.04,17270.03,-17270.03,0.0000,6075.0000,2019.0000,2019.0000,33.2346,0.4784,0.0000,1.0000,1.0000E+00,1.0000E+00,
619,579.44,17258.07,-17258.07,0.0000,6279.0000,1869.0000,1869.0000,29.7659,0.5263,0.0000,1.0000,1.0000E+00,1.0000E+00,
620,579.84,17246.12,-17246.12,0.0000,6049.0000,1999.0000,1999.0000,33.0468,0.4809,0.0000,1.0000,1.0000E+00,1.0000E+00,
621,580.24,17234.20,-17234.20,0.0000,5943.0000,2015.0000,2015.0000,33.9054,0.4697,0.0000,1.0000,1.0000E+00,1.0000E+00,
622,580.64,17222.29,-17222.29,0.0000,5919.0000,1957.0000,1957.0000,33.0630,0.4807,0.0000,1.0000,1.0000E+00,1.0000E+00,
623,581.04,17210.40,-17210.40,0.0000,6029.0000,1935.0000,1935.0000,32.0949,0.4936,0.0000,1.0000,1.0000E+00,1.0000E+00,
624,581.45,17198.53,-17198.53,0.0000,5969.0000,1977.0000,1977.0000,33.1211,0.4799,0.0000,1.0000,1.0000E+00,1.0000E+00,
