File Version,BWSpec4.11_1
1525,913.29,10949.38,-10949.38,63.0000,65535.0000,8809.0000,8746.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1526,913.63,10945.37,-10945.37,105.0000,65535.0000,8873.0000,8768.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1527,913.96,10941.36,-10941.36,65.0000,65535.0000,8645.0000,8580.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1528,914.30,10937.36,-10937.36,15.0000,65535.0000,8571.0000,8556.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1529,914.63,10933.36,-10933.36,0.0000,65535.0000,8297.0000,8297.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1530,914.97,10929.37,-10929.37,0.0000,65535.0000,8523.0000,8523.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1531,915.30,10925.38,-10925.38,67.0000,65535.0000,8177.0000,8110.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1532,915.63,10921.39,-10921.39,45.0000,65535.0000,7871.0000,7826.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1533,915.97,10917.41,-10917.41,17.0000,65535.0000,7765.0000,7748.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1534,916.30,10913.43,-10913.43,91.0000,65535.0000,7513.0000,7422.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1535,916.64,10909.45,-10909.45,41.0000,65535.0000,7279.0000,7238.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1536,916.97,10905.48,-10905.48,7.0000,65535.0000,7305.0000,7298.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1537,917.30,10901.51,-10901.51,61.0000,65535.0000,7319.0000,7258.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1538,917.64,10897.55,-10897.55,3.0000,65535.0000,7495.0000,7492.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1539,917.97,10893.58,-10893.58,45.0000,65535.0000,8051.0000,8006.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1540,918.31,10889.63,-10889.63,21.0000,65535.0000,8217.0000,8196.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1541,918.64,10885.67,-10885.67,51.0000,65535.0000,8253.0000,8202.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1542,918.97,10881.73,-10881.73,21.0000,65535.0000,8433.0000,8412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1543,919.31,10877.78,-10877.78,1.0000,65535.0000,8621.0000,8620.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1544,919.64,10873.84,-10873.84,69.0000,65535.0000,9043.0000,8974.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1545,919.97,10869.90,-10869.90,45.0000,65535.0000,9121.0000,9076.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1546,920.30,10865.97,-10865.97,11.0000,65535.0000,9243.0000,9232.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1547,920.64,10862.04,-10862.04,87.0000,65535.0000,9031.0000,8944.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1548,920.97,10858.11,-10858.11,51.0000,65535.0000,8975.0000,8924.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1549,921.30,10854.19,-10854.19,7.0000,65535.0000,8777.0000,8770.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1550,921.64,10850.27,-10850.27,0.0000,65535.0000,8463.0000,8463.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1551,921.97,10846.35,-10846.35,35.0000,65535.0000,8351.0000,8316.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1552,922.30,10842.44,-10842.44,35.0000,65535.0000,8051.0000,8016.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1553,922.63,10838.53,-10838.53,53.0000,65535.0000,8111.0000,8058.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1554,922.97,10834.63,-10834.63,23.0000,65535.0000,7325.0000,7302.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1555,923.30,10830.73,-10830.73,11.0000,65535.0000,6637.0000,6626.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1556,923.63,10826.83,-10826.83,67.0000,65535.0000,6577.0000,6510.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1557,923.96,10822.94,-10822.94,5.0000,65535.0000,6541.0000,6536.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1558,924.30,10819.05,-10819.05,0.0000,65535.0000,5989.0000,5989.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1559,924.63,10815.16,-10815.16,1.0000,65535.0000,5827.0000,5826.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1560,924.96,10811.28,-10811.28,0.0000,65535.0000,5779.0000,5779.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1561,925.29,10807.40,-10807.40,37.0000,65535.0000,5657.0000,5620.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1562,925.62,10803.53,-10803.53,21.0000,65535.0000,5629.0000,5608.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1563,925.96,10799.65,-10799.65,49.0000,65535.0000,5487.0000,5438.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1564,926.29,10795.79,-10795.79,0.0000,65535.0000,5303.0000,5303.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1565,926.62,10791.92,-10791.92,0.0000,65535.0000,5257.0000,5257.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1566,926.95,10788.06,-10788.06,31.0000,65535.0000,5205.0000,5174.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1567,927.28,10784.21,-10784.21,9.0000,65535.0000,5273.0000,5264.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1568,927.61,10780.35,-10780.35,53.0000,65535.0000,5395.0000,5342.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1569,927.94,10776.50,-10776.50,45.0000,65535.0000,5429.0000,5384.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1570,928.28,10772.66,-10772.66,49.0000,65535.0000,5687.0000,5638.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1571,928.61,10768.82,-10768.82,0.0000,65535.0000,5805.0000,5805.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1572,928.94,10764.98,-10764.98,43.0000,65535.0000,6047.0000,6004.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1573,929.27,10761.14,-10761.14,75.0000,65535.0000,6073.0000,5998.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1574,929.60,10757.31,-10757.31,57.0000,65535.0000,6295.0000,6238.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1575,929.93,10753.49,-10753.49,53.0000,65535.0000,6467.0000,6414.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1576,930.26,10749.66,-10749.66,91.0000,65535.0000,6601.0000,6510.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1577,930.59,10745.84,-10745.84,3.0000,65535.0000,6591.0000,6588.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1578,930.92,10742.03,-10742.03,0.0000,65535.0000,6727.0000,6727.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1579,931.25,10738.21,-10738.21,0.0000,65535.0000,6851.0000,6851.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1580,931.58,10734.40,-10734.40,61.0000,65535.0000,6605.0000,6544.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1581,931.91,10730.60,-10730.60,105.0000,65535.0000,6305.0000,6200.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1582,932.24,10726.80,-10726.80,67.0000,65535.0000,6223.0000,6156.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1583,932.58,10723.00,-10723.00,95.0000,65535.0000,6501.0000,6406.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1584,932.91,10719.20,-10719.20,0.0000,65535.0000,6653.0000,6653.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1585,933.24,10715.41,-10715.41,109.0000,65535.0000,6433.0000,6324.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1586,933.57,10711.62,-10711.62,101.0000,65535.0000,6345.0000,6244.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1587,933.90,10707.84,-10707.84,119.0000,65535.0000,6283.0000,6164.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1588,934.23,10704.06,-10704.06,109.0000,65535.0000,6297.0000,6188.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1589,934.55,10700.28,-10700.28,43.0000,65535.0000,6159.0000,6116.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1590,934.88,10696.51,-10696.51,151.0000,65535.0000,6119.0000,5968.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1591,935.21,10692.74,-10692.74,71.0000,65535.0000,6321.0000,6250.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1592,935.54,10688.97,-10688.97,159.0000,65535.0000,6021.0000,5862.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1593,935.87,10685.21,-10685.21,1.0000,65535.0000,6195.0000,6194.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1594,936.20,10681.45,-10681.45,27.0000,65535.0000,6299.0000,6272.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1595,936.53,10677.69,-10677.69,23.0000,65535.0000,6171.0000,6148.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1596,936.86,10673.94,-10673.94,57.0000,65535.0000,6163.0000,6106.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1597,937.19,10670.19,-10670.19,49.0000,65535.0000,6131.0000,6082.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1598,937.52,10666.45,-10666.45,103.0000,65535.0000,6225.0000,6122.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1599,937.85,10662.70,-10662.70,19.0000,65535.0000,6201.0000,6182.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1600,938.18,10658.97,-10658.97,97.0000,65535.0000,6105.0000,6008.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1601,938.51,10655.23,-10655.23,89.0000,65535.0000,6099.0000,6010.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1602,938.83,10651.50,-10651.50,145.0000,65535.0000,6453.0000,6308.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1603,939.16,10647.77,-10647.77,69.0000,65535.0000,6639.0000,6570.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1604,939.49,10644.05,-10644.05,99.0000,65535.0000,6781.0000,6682.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1605,939.82,10640.33,-10640.33,119.0000,65535.0000,6803.0000,6684.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1606,940.15,10636.61,-10636.61,83.0000,65535.0000,6963.0000,6880.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1607,940.48,10632.89,-10632.89,81.0000,65535.0000,6965.0000,6884.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1608,940.81,10629.18,-10629.18,183.0000,65535.0000,7155.0000,6972.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1609,941.13,10625.48,-10625.48,61.0000,65535.0000,7421.0000,7360.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1610,941.46,10621.77,-10621.77,125.0000,65535.0000,7453.0000,7328.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1611,941.79,10618.07,-10618.07,83.0000,65535.0000,7643.0000,7560.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1612,942.12,10614.38,-10614.38,105.0000,65535.0000,7385.0000,7280.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1613,942.45,10610.68,-10610.68,71.0000,65535.0000,7461.0000,7390.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1614,942.77,10606.99,-10606.99,87.0000,65535.0000,7347.0000,7260.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1615,943.10,10603.31,-10603.31,115.0000,65535.0000,7361.0000,7246.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1616,943.43,10599.62,-10599.62,89.0000,65535.0000,7253.0000,7164.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1617,943.76,10595.94,-10595.94,113.0000,65535.0000,7379.0000,7266.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1618,944.08,10592.27,-10592.27,47.0000,65535.0000,7193.0000,7146.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1619,944.41,10588.60,-10588.60,81.0000,65535.0000,7111.0000,7030.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1620,944.74,10584.93,-10584.93,113.0000,65535.0000,7049.0000,6936.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1621,945.07,10581.26,-10581.26,37.0000,65535.0000,6729.0000,6692.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1622,945.39,10577.60,-10577.60,15.0000,65535.0000,6805.0000,6790.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1623,945.72,10573.94,-10573.94,53.0000,65535.0000,6663.0000,6610.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1624,946.05,10570.28,-10570.28,93.0000,65535.0000,6253.0000,6160.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1625,946.38,10566.63,-10566.63,95.0000,65535.0000,6033.0000,5938.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1626,946.70,10562.98,-10562.98,61.0000,65535.0000,5777.0000,5716.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1627,947.03,10559.34,-10559.34,117.0000,65535.0000,6143.0000,6026.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1628,947.36,10555.69,-10555.69,57.0000,65535.0000,6175.0000,6118.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1629,947.68,10552.06,-10552.06,83.0000,65535.0000,6225.0000,6142.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1630,948.01,10548.42,-10548.42,5.0000,65535.0000,6175.0000,6170.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1631,948.34,10544.79,-10544.79,35.0000,65535.0000,6193.0000,6158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1632,948.66,10541.16,-10541.16,0.0000,65535.0000,6003.0000,6003.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1633,948.99,10537.53,-10537.53,103.0000,65535.0000,6275.0000,6172.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1634,949.31,10533.91,-10533.91,169.0000,65535.0000,6037.0000,5868.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1635,949.64,10530.29,-10530.29,157.0000,65535.0000,5981.0000,5824.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1636,949.97,10526.68,-10526.68,91.0000,65535.0000,6181.0000,6090.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1637,950.29,10523.07,-10523.07,111.0000,65535.0000,6113.0000,6002.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1638,950.62,10519.46,-10519.46,47.0000,65535.0000,5941.0000,5894.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1639,950.95,10515.85,-10515.85,69.0000,65535.0000,5943.0000,5874.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1640,951.27,10512.25,-10512.25,21.0000,65535.0000,5987.0000,5966.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1641,951.60,10508.65,-10508.65,35.0000,65535.0000,6277.0000,6242.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1642,951.92,10505.06,-10505.06,53.0000,65535.0000,6299.0000,6246.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1643,952.25,10501.47,-10501.47,51.0000,65535.0000,6159.0000,6108.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1644,952.57,10497.88,-10497.88,119.0000,65535.0000,6435.0000,6316.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1645,952.90,10494.29,-10494.29,73.0000,65535.0000,6697.0000,6624.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1646,953.22,10490.71,-10490.71,125.0000,65535.0000,6721.0000,6596.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1647,953.55,10487.13,-10487.13,143.0000,65535.0000,6901.0000,6758.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1648,953.87,10483.56,-10483.56,55.0000,65535.0000,6707.0000,6652.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1649,954.20,10479.98,-10479.98,55.0000,65535.0000,6795.0000,6740.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1650,954.53,10476.41,-10476.41,97.0000,65535.0000,7137.0000,7040.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1651,954.85,10472.85,-10472.85,93.0000,65535.0000,7315.0000,7222.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1652,955.17,10469.29,-10469.29,97.0000,65535.0000,7359.0000,7262.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1653,955.50,10465.73,-10465.73,125.0000,65535.0000,7649.0000,7524.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1654,955.82,10462.17,-10462.17,79.0000,65535.0000,7429.0000,7350.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1655,956.15,10458.62,-10458.62,145.0000,65535.0000,7253.0000,7108.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1656,956.47,10455.07,-10455.07,81.0000,65535.0000,7493.0000,7412.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1657,956.80,10451.52,-10451.52,89.0000,65535.0000,7479.0000,7390.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1658,957.12,10447.98,-10447.98,101.0000,65535.0000,7507.0000,7406.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1659,957.45,10444.44,-10444.44,177.0000,65535.0000,7427.0000,7250.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1660,957.77,10440.91,-10440.91,159.0000,65535.0000,7415.0000,7256.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1661,958.10,10437.37,-10437.37,139.0000,65535.0000,7423.0000,7284.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1662,958.42,10433.84,-10433.84,105.0000,65535.0000,7441.0000,7336.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1663,958.74,10430.32,-10430.32,147.0000,65535.0000,7317.0000,7170.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1664,959.07,10426.79,-10426.79,121.0000,65535.0000,6895.0000,6774.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1665,959.39,10423.27,-10423.27,107.0000,65535.0000,6297.0000,6190.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1666,959.72,10419.76,-10419.76,107.0000,65535.0000,5833.0000,5726.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1667,960.04,10416.24,-10416.24,129.0000,65535.0000,5771.0000,5642.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1668,960.36,10412.73,-10412.73,179.0000,65535.0000,5533.0000,5354.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1669,960.69,10409.22,-10409.22,117.0000,65535.0000,5277.0000,5160.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1670,961.01,10405.72,-10405.72,143.0000,65535.0000,5179.0000,5036.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1671,961.33,10402.22,-10402.22,125.0000,65535.0000,4969.0000,4844.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1672,961.66,10398.72,-10398.72,129.0000,65535.0000,5141.0000,5012.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1673,961.98,10395.23,-10395.23,171.0000,65535.0000,5235.0000,5064.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1674,962.30,10391.74,-10391.74,99.0000,65535.0000,5103.0000,5004.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1675,962.63,10388.25,-10388.25,91.0000,65535.0000,5249.0000,5158.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1676,962.95,10384.76,-10384.76,113.0000,65535.0000,5413.0000,5300.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1677,963.27,10381.28,-10381.28,131.0000,65535.0000,5709.0000,5578.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1678,963.60,10377.80,-10377.80,211.0000,65535.0000,5923.0000,5712.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1679,963.92,10374.33,-10374.33,169.0000,65535.0000,6057.0000,5888.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1680,964.24,10370.86,-10370.86,91.0000,65535.0000,6167.0000,6076.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1681,964.56,10367.39,-10367.39,111.0000,65535.0000,6321.0000,6210.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1682,964.89,10363.92,-10363.92,35.0000,65535.0000,6791.0000,6756.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1683,965.21,10360.46,-10360.46,79.0000,65535.0000,6869.0000,6790.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1684,965.53,10357.00,-10357.00,77.0000,65535.0000,6813.0000,6736.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1685,965.85,10353.54,-10353.54,77.0000,65535.0000,6985.0000,6908.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1686,966.18,10350.09,-10350.09,85.0000,65535.0000,6697.0000,6612.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1687,966.50,10346.64,-10346.64,71.0000,65535.0000,7021.0000,6950.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1688,966.82,10343.19,-10343.19,145.0000,65535.0000,7159.0000,7014.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1689,967.14,10339.75,-10339.75,225.0000,65535.0000,7213.0000,6988.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1690,967.46,10336.31,-10336.31,149.0000,65535.0000,6965.0000,6816.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1691,967.79,10332.87,-10332.87,149.0000,65535.0000,7095.0000,6946.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1692,968.11,10329.44,-10329.44,1.0000,65535.0000,7041.0000,7040.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1693,968.43,10326.00,-10326.00,167.0000,65535.0000,7139.0000,6972.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1694,968.75,10322.58,-10322.58,109.0000,65535.0000,7251.0000,7142.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1695,969.07,10319.15,-10319.15,151.0000,65535.0000,7265.0000,7114.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1696,969.39,10315.73,-10315.73,177.0000,65535.0000,7285.0000,7108.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1697,969.71,10312.31,-10312.31,147.0000,65535.0000,6813.0000,6666.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1698,970.04,10308.89,-10308.89,99.0000,65535.0000,6919.0000,6820.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1699,970.36,10305.48,-10305.48,71.0000,65535.0000,6681.0000,6610.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1700,970.68,10302.07,-10302.07,137.0000,65535.0000,6753.0000,6616.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1701,971.00,10298.66,-10298.66,173.0000,65535.0000,6625.0000,6452.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1702,971.32,10295.26,-10295.26,227.0000,65535.0000,6523.0000,6296.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
1703,971.64,10291.86,-10291.86,241.0000,65535.0000,6625.0000,6384.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
